keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
mask,2020-07-28 08:33:45,Nex_Violenta,https://twitter.com/Nex_Violenta,https://twitter.com/i/web/status/1287878870625001472,RT @Burnsie_SEO: For those who fight wearing a mask be grateful that no one you know has been infected...yet. #MaskUpWA https://t.co/008deH…,MaskUpWA,MaskUpWA
mask,2020-07-28 08:21:32,Mortlatch,https://twitter.com/Mortlatch,https://twitter.com/i/web/status/1287875796200091649,"@RUBESTYING @C_HAWK_CIARA When facts are put fourth, the left sees it as a threat If that's honestly what you hear when someone states facts, you should really think about discussion rather than screeching and yelling Actual survival rate is 99.72% The decision to wear a mask should be a personal choice",,
mask,2020-07-28 08:37:47,Mortlatch,https://twitter.com/Mortlatch,https://twitter.com/i/web/status/1287879886070149121,"@RUBESTYING I value every life, if that was in question. The fact that I personally don't want to wear a mask really doesn't effect anyone if their wearing one. If their not, 6 feet is always between us. Still doesn't change the fact that there is a 99%+ survival rate.",,
mask,2020-07-28 08:16:11,SamisWWE97,https://twitter.com/SamisWWE97,https://twitter.com/i/web/status/1287874452273807360,"Can’t wait to get my Edge face mask so I can stop wearing those disposable paper ones, hopefully it gets shipped soon!",,
mask,2020-07-28 08:26:24,melfiddes,https://twitter.com/melfiddes,https://twitter.com/i/web/status/1287877024065830918,RT @AlyciaTyre: Honestly wearing a mask let’s me feel ugly in peace while I’m out in public,,
show,2020-07-28 09:04:54,ScepticalAussie,https://twitter.com/ScepticalAussie,https://twitter.com/i/web/status/1287886710269870081,RT @TheTodayShow: My health comes first. Anti-masker Lizzy believes COVID-19 is bio-chemically engineered and refuses to wear face masks.…,,
show,2020-07-28 08:44:07,communistRI,https://twitter.com/communistRI,https://twitter.com/i/web/status/1287881482460000256,RT @TheTodayShow: My health comes first. Anti-masker Lizzy believes COVID-19 is bio-chemically engineered and refuses to wear face masks.…,,
show,2020-07-28 07:54:27,ljferrara,https://twitter.com/ljferrara,https://twitter.com/i/web/status/1287868980338683905,"@TheTodayShow @karlstefanovic all food prep staff should be wearing masks.  Much as I miss dining out, I won’t unless I know the restaurant staff wear masks- usually in Asian restaurants luckily",,
show,2020-07-28 08:20:12,mariasofi,https://twitter.com/mariasofi,https://twitter.com/i/web/status/1287875463432425472,"@VicLobster @Veeteejay1 @KenNwater @Studio10au @Joe_Hildebrand @DanielAndrewsMP Data from around the world has shown masks impact positively on lowering community transmission, especially from asymptomatic carriers. Wear a god damn mask. If that's all we have to do with washing our hands &amp; distancing, why the issue?",,
show,2020-07-28 08:47:52,NateH_DJNeotek,https://twitter.com/NateH_DJNeotek,https://twitter.com/i/web/status/1287882425268203520,@TheTodayShow This is the same woman wearing masks to get her Eye Lashes done and to “fake support” first response workers..! Don’t promote her “5mins of wanna be fame” and shame her!! https://t.co/pZI8Q35hKo,,
show,2020-08-03 07:53:32,Shazzbee1,https://twitter.com/Shazzbee1,https://twitter.com/i/web/status/1290043077965434881,"@TheTodayShow Persons in Melbourne that are the interviewer or interviewee, please wear a mask",,
show,2020-08-03 09:01:07,NYSDHSES,https://twitter.com/NYSDHSES,https://twitter.com/i/web/status/1290060085390008321,RT @NYGovCuomo: Show respect. Show you give a damn. Wear a mask. #MaskUpAmerica https://t.co/3QGtw6PiJT,MaskUpAmerica,MaskUpAmerica
