keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
upgrade,2020-08-07 08:56:18,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291508426393055232,@k11s__ It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
upgrade,2020-08-07 08:58:28,Johnq75457989,https://twitter.com/Johnq75457989,https://twitter.com/i/web/status/1291508971342147585,@OzraeliAvi It’s a security system upgrade. Australia and America are allies. China has nothing to do with this. All states will be upgraded then back to normal. Just wear a mask bud,,
want,2020-08-09 08:18:26,edmsjupiter,https://twitter.com/edmsjupiter,https://twitter.com/i/web/status/1292223670606127106,RT @we_are_me3: Just wanted to show that I wear my mask. https://t.co/3mz8Zy0zXP,,
want,2020-08-08 08:50:18,highandright1,https://twitter.com/highandright1,https://twitter.com/i/web/status/1291869305995370496,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
want,2020-08-09 08:55:24,GregElementary,https://twitter.com/GregElementary,https://twitter.com/i/web/status/1292232975535476737,"RT @woschools: A leader takes people where they want to go. A great leader takes people where they don't necessarily want to go, but ought…",,
want,2020-08-10 09:01:23,tifff951,https://twitter.com/tifff951,https://twitter.com/i/web/status/1292596869227401216,@jccaylen I just saw your in Seattle OF ALL PLACES!! Please tell me where I can meet you and @KianLawley ! I promise you be safe and wear a mask!! I’ll wear gloves too if you want!😭,,
want,2020-08-08 08:51:45,tvspeer,https://twitter.com/tvspeer,https://twitter.com/i/web/status/1291869669708750849,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
want,2020-08-08 07:56:18,MatthewDavidHa4,https://twitter.com/MatthewDavidHa4,https://twitter.com/i/web/status/1291855712365273094,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
want,2020-08-05 09:02:46,whistler621,https://twitter.com/whistler621,https://twitter.com/i/web/status/1290785279398146049,"@GodFamilyJesus Sheep. Lemmings. Indoctrinated. Blind. Or, benefit of the doubt here, possibly: Lazy. I don't want to trash on anyone FOR wearing a mask any more than I want anyone to trash me for NOT wearing a mask. You do you. ☮️",,
want,2020-08-09 09:00:39,Eden29854545,https://twitter.com/Eden29854545,https://twitter.com/i/web/status/1292234295201763328,"@SarahLhl @nosmokeed @charliekirk11 Sarah, thank you for that explanation  That's what I also know about masks, so, that's my reason for not wanting to wear one  These masks people put on their mouth and nose are as useful as putting a G-string over their face.  Ridiculous  But majority of people are li like sheep",,
want,2020-08-05 08:56:04,ms__ogynist,https://twitter.com/ms__ogynist,https://twitter.com/i/web/status/1290783591492759552,"@kirstenjmaher @ShonadMcDermott so tips from you are: •carry masks with clear shields to pass out to anyone i want to communicate with? •suck it up because: vents? are you living back in may? those are like the last resort now. you’re in the medical field? keep up!  i won’t wear a mask, i’ll take my chances👇🏻 https://t.co/xZQjvCkPAn",,
want,2020-08-08 08:11:15,screaminpeacock,https://twitter.com/screaminpeacock,https://twitter.com/i/web/status/1291859474865512449,RT @AlexBerenson: 1/ The Ontario arbitration fight about masks is really stunning. The background: several Ontario hospitals wanted to make…,,
#supportlocal,2020-08-07 15:30:49,Tanya68053815,https://twitter.com/Tanya68053815,https://twitter.com/i/web/status/1291607711130324992,RT @AustralianMade: Where to buy Australian-made face masks https://t.co/Eg4POMPZ9q via @EthicalClothing #supportlocal https://t.co/uqkQ0K1…,supportlocal,supportlocal
