keyword,created_at_local_time,screen_name,user_URL,tweet_URL,tweet_text,hashtag1,hashtag2
covering;,2020-09-17 06:47:32,JardineToyota,https://twitter.com/JardineToyota,https://twitter.com/i/web/status/1306333922075308033,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/PDotdGmRsj",,
covering;,2020-09-17 06:49:33,Lancaster_LR,https://twitter.com/Lancaster_LR,https://twitter.com/i/web/status/1306334429162475520,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/fdhKOuZebs",,
covering;,2020-09-17 06:49:08,LancasterJaguar,https://twitter.com/LancasterJaguar,https://twitter.com/i/web/status/1306334326573985793,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/OBOM4bJ0ae",,
covering;,2020-09-17 06:49:48,lancastermb,https://twitter.com/lancastermb,https://twitter.com/i/web/status/1306334494400688128,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/xMEdPLulHJ",,
hands;,2020-09-17 06:47:14,JardineSmart,https://twitter.com/JardineSmart,https://twitter.com/i/web/status/1306333848431734785,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/AyhM4hyboQ",,
hands;,2020-09-17 06:50:06,lancastermini,https://twitter.com/lancastermini,https://twitter.com/i/web/status/1306334570208526336,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/g8F9llvWL8",,
hands;,2020-09-17 06:48:52,LancasterBMW,https://twitter.com/LancasterBMW,https://twitter.com/i/web/status/1306334259150499840,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/LknpG0fdMy",,
hands;,2020-09-17 06:47:32,JardineToyota,https://twitter.com/JardineToyota,https://twitter.com/i/web/status/1306333922075308033,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/PDotdGmRsj",,
hands;,2020-09-17 06:49:33,Lancaster_LR,https://twitter.com/Lancaster_LR,https://twitter.com/i/web/status/1306334429162475520,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/fdhKOuZebs",,
hands;,2020-09-17 06:49:08,LancasterJaguar,https://twitter.com/LancasterJaguar,https://twitter.com/i/web/status/1306334326573985793,"When you arrive at one of our dealerships for your appointment, please be aware we have a number of COVID safeguarding measures in place. To ensure we are keeping everyone safe , we ask you to: Wear a face mask or covering; Sanitise your hands; Have your temperature checked. https://t.co/OBOM4bJ0ae",,
